playerID,mlb_playerID,npb_playerID,kbo_playerID,birthYear,birthMonth,birthDay,nameLast,nameFirst,nameFull,mlb_weight,npb_weight,kbo_weight,height,bats,throws
MLB__NPB_107098_KBO_51636,,107098,51636,1997,1,23,Takahashi,Bo,Bo Takahashi,205,205,225,72,R,R
MLB_abadan01_NPB_104799_KBO_,abadan01,104799,,1972,8,25,Abad,Andy,Andy Abad,184,183,184,73,L,L
MLB_abbotky01_NPB_104266_KBO_,abbotky01,104266,,1968,2,18,Abbott,Kyle,Kyle Abbott,200,201,200,76,L,L
MLB_abreuwi01_NPB_105557_KBO_,abreuwi01,105557,,1977,4,5,Abreu,Winston,Winston Abreu,170,170,170,74,R,R
MLB_acostma01_NPB_106056_KBO_,acostma01,106056,,1981,5,1,Acosta,Manny,Manny Acosta,215,216,215,76,R,R
MLB_acrema01_NPB_104597_KBO_,acrema01,104597,,1968,9,16,Acre,Mark,Mark Acre,235,236,235,80,R,R
MLB_adairje01_NPB_102621_KBO_,adairje01,102621,,1936,12,17,Adair,Jerry,Jerry Adair,175,174,175,72,R,R
MLB_adducji01_NPB_103697_KBO_,adducji01,103697,,1959,8,9,Adduci,Jim,Jim Adduci,200,201,200,77,L,L
MLB_adducji02_NPB__KBO_65523,adducji02,,65523,1985,5,15,Adduci,Jim,Jim Adduci,210,210,209,74,L,L
MLB_adkinjo01_NPB__KBO_79596,adkinjo01,,79596,1977,8,30,Adkins,Jon,Jon Adkins,200,200,209,72,L,R
MLB_adlemti01_NPB__KBO_68435,adlemti01,,68435,1987,11,13,Adleman,Tim,Tim Adleman,225,225,225,77,R,R
MLB_agbaybe01_NPB_105179_KBO_,agbaybe01,105179,,1971,12,28,Agbayani,Benny,Benny Agbayani,225,220,225,72,R,R
MLB_aguilch01_NPB_105660_KBO_,aguilch01,105660,,1979,2,23,Aguila,Chris,Chris Aguila,200,198,200,71,R,R
MLB_akiyash01_NPB_105851_KBO_,akiyash01,105851,,1988,4,16,Akiyama,Shogo,Shogo Akiyama,182,192,182,72,L,R
MLB_albaljo01_NPB_105865_KBO_,albaljo01,105865,,1982,10,30,Albaladejo,Jonathan,Jonathan Albaladejo,270,260,270,77,R,R
MLB_alberan01_NPB_106640_KBO_64737,alberan01,106640,64737,1985,10,6,Albers,Andrew,Andrew Albers,200,201,194,73,R,L
MLB_alcanar01_NPB_107056_KBO_,alcanar01,107056,,1991,10,29,Alcantara,Arismendy,Arismendy Alcantara,170,170,170,70,B,R
MLB_alcanra01_NPB_107013_KBO_69045,alcanra01,107013,69045,1992,12,4,Alcantara,Raul,Raul Alcantara,220,240,220,76,R,R
MLB_aldrico01_NPB__KBO_61332,aldrico01,,61332,1979,6,13,Aldridge,Cory,Cory Aldridge,210,210,225,72,L,R
MLB_alexabo01_NPB_101685_KBO_,alexabo01,101685,,1922,8,7,Alexander,Bob,Bob Alexander,205,205,205,74,R,R
MLB_alfoned01_NPB_105650_KBO_,alfoned01,105650,,1973,11,8,Alfonzo,Edgardo,Edgardo Alfonzo,210,209,210,71,R,R
MLB_alforan01_NPB__KBO_52009,alforan01,,52009,1994,7,20,Alford,Anthony,Anthony Alford,215,215,209,73,R,R
MLB_alldrca01_NPB__KBO_54664,alldrca01,,54664,1996,7,25,Alldred,Cam,Cam Alldred,205,205,205,75,L,L
MLB_allenbr01_NPB_106019_KBO_,allenbr01,106019,,1986,2,12,Allen,Brandon,Brandon Allen,230,234,230,74,L,R
MLB_allench01_NPB_105460_KBO_,allench01,105460,,1975,2,6,Allen,Chad,Chad Allen,195,194,195,73,R,R
MLB_allenki01_NPB_103312_KBO_,allenki01,103312,,1953,4,5,Allen,Kim,Kim Allen,175,174,175,71,R,R
MLB_allenlo01_NPB__KBO_55912,allenlo01,,55912,1997,5,23,Allen,Logan,Logan Allen,200,200,231,75,R,L
MLB_allenro02_NPB_103835_KBO_,allenro02,103835,,1959,10,5,Allen,Rod,Rod Allen,185,185,185,73,R,R
MLB_almoner01_NPB_105289_KBO_,almoner01,105289,,1978,2,1,Almonte,Erick,Erick Almonte,245,245,245,74,R,R
MLB_almonhe01_NPB_104918_KBO_,almonhe01,104918,,1975,10,17,Almonte,Hector,Hector Almonte,190,190,190,74,R,R
MLB_almonzo01_NPB_106613_KBO_51004,almonzo01,106613,51004,1989,6,10,Almonte,Zoilo,Zoilo Almonte,205,216,203,72,B,R
MLB_alouma01_NPB_102843_KBO_,alouma01,102843,,1938,12,22,Alou,Matty,Matty Alou,160,161,160,69,L,L
MLB_altheaa01_NPB__KBO_50923,altheaa01,,50923,1991,1,14,Altherr,Aaron,Aaron Altherr,215,215,214,77,R,R
MLB_altmage01_NPB_102407_KBO_,altmage01,102407,,1933,3,20,Altman,George,George Altman,200,201,200,76,L,R
MLB_alvarda02_NPB_107036_KBO_,alvarda02,107036,,1988,11,7,Alvarez,Dariel,Dariel Alvarez,180,220,180,74,R,R
MLB_anderdr02_NPB_107126_KBO_54833,anderdr02,107126,54833,1994,3,22,Anderson,Drew,Drew Anderson,205,205,183,75,R,R
MLB_andermi02_NPB__KBO_98116,andermi02,,98116,1966,7,30,Anderson,Mike,Mike Anderson,200,200,212,75,R,R
MLB_andersc01_NPB_104032_KBO_,andersc01,104032,,1962,8,1,Anderson,Scott,Scott Anderson,190,190,190,78,R,R
MLB_andersh01_NPB__KBO_53664,andersh01,,53664,1994,10,29,Anderson,Shaun,Shaun Anderson,228,228,225,78,R,R
MLB_andremi01_NPB_102909_KBO_,andremi01,102909,,1943,7,9,Andrews,Mike,Mike Andrews,195,194,195,75,R,R
MLB_andrima01_NPB_107140_KBO_,andrima01,107140,,1989,8,28,Andriese,Matt,Matt Andriese,215,214,215,74,R,R
MLB_andujlu01_NPB__KBO_71653,andujlu01,,71653,1972,11,22,Andujar,Luis,Luis Andujar,175,175,198,74,R,R
MLB_anthoer01_NPB_104595_KBO_,anthoer01,104595,,1967,11,8,Anthony,Eric,Eric Anthony,195,194,195,74,L,L
MLB_aokino01_NPB_105237_KBO_,aokino01,105237,,1982,1,5,Aoki,Norichika,Norichika Aoki,180,176,180,69,L,R
MLB_aquinlu01_NPB_104408_KBO_,aquinlu01,104408,,1964,5,19,Aquino,Luis,Luis Aquino,155,154,155,72,R,R
MLB_araujel01_NPB_106540_KBO_,araujel01,106540,,1991,7,15,Araujo,Elvis,Elvis Araujo,275,276,275,79,L,L
MLB_arciaos01_NPB_106615_KBO_,arciaos01,106615,,1991,5,9,Arcia,Oswaldo,Oswaldo Arcia,230,225,230,72,L,R
MLB_ariasge01_NPB_104795_KBO_,ariasge01,104795,,1972,3,12,Arias,George,George Arias,190,190,190,71,R,R
MLB_arihako01_NPB_106313_KBO_,arihako01,106313,,1992,8,11,Arihara,Kohei,Kohei Arihara,210,209,210,74,R,R
MLB_arnolch01_NPB_103059_KBO_,arnolch01,103059,,1947,11,6,Arnold,Chris,Chris Arnold,160,161,160,70,R,R
MLB_asproke01_NPB_102107_KBO_,asproke01,102107,,1931,9,22,Aspromonte,Ken,Ken Aspromonte,180,181,180,72,R,R
MLB_asuajca01_NPB__KBO_69530,asuajca01,,69530,1991,11,2,Asuaje,Carlos,Carlos Asuaje,160,160,159,68,L,R
MLB_atchisc01_NPB_105549_KBO_,atchisc01,105549,,1976,3,29,Atchison,Scott,Scott Atchison,200,196,200,74,R,R
MLB_aultdo01_NPB_103227_KBO_,aultdo01,103227,,1950,3,9,Ault,Doug,Doug Ault,200,201,200,75,R,L
MLB_austiri01_NPB_102849_KBO_,austiri01,102849,,1946,10,27,Austin,Rick,Rick Austin,190,190,190,76,R,L
MLB_austity01_NPB_106850_KBO_,austity01,106850,,1991,9,6,Austin,Tyler,Tyler Austin,220,220,220,74,R,R
MLB_avilape01_NPB_73075150_KBO_,avilape01,73075150,,1997,1,14,Avila,Pedro,Pedro Avila,210,209,210,71,R,R
MLB_baergca01_NPB__KBO_71412,baergca01,,71412,1968,11,4,Baerga,Carlos,Carlos Baerga,165,165,216,71,B,R
MLB_baileco01_NPB_105081_KBO_,baileco01,105081,,1971,1,24,Bailey,Cory,Cory Bailey,195,194,195,72,R,R
MLB_bakersc01_NPB__KBO_98423,bakersc01,,98423,1970,5,18,Baker,Scott,Scott Baker,175,175,175,74,L,L
MLB_balazjo02_NPB__KBO_54243,balazjo02,,54243,1998,9,17,Balazovic,Jordan,Jordan Balazovic,215,215,214,77,R,R
MLB_baldoal01_NPB_23225157_KBO_,baldoal01,23225157,,1993,2,1,Baldonado,Alberto,Alberto Baldonado,276,269,276,76,L,L
MLB_balejo01_NPB_105186_KBO_,balejo01,105186,,1974,5,22,Bale,John,John Bale,210,209,210,76,L,L
MLB_balenwl01_NPB_105847_KBO_,balenwl01,105847,,1984,7,2,Balentien,Wladimir,Wladimir Balentien,220,220,220,74,R,R
MLB_balesco01_NPB__KBO_66440,balesco01,,66440,1986,6,6,Balester,Collin,Collin Balester,190,190,194,76,R,R
MLB_balleja01_NPB_104248_KBO_,balleja01,104248,,1960,10,6,Baller,Jay,Jay Baller,215,216,215,78,R,R
MLB_ballje01_NPB_104776_KBO_,ballje01,104776,,1969,4,17,Ball,Jeff,Jeff Ball,185,185,185,70,R,R
MLB_banksbr01_NPB_104781_KBO_,banksbr01,104781,,1970,9,28,Banks,Brian,Brian Banks,200,201,200,75,B,R
MLB_bankswi01_NPB_104678_KBO_,bankswi01,104678,,1969,2,27,Banks,Willie,Willie Banks,190,190,190,73,R,R
MLB_bannifl01_NPB_103930_KBO_,bannifl01,103930,,1955,6,10,Bannister,Floyd,Floyd Bannister,190,190,190,73,L,L
MLB_barbajo01_NPB_106751_KBO_,barbajo01,106751,,1992,7,11,Barbato,Johnny,Johnny Barbato,231,229,231,73,R,R
MLB_barbiji01_NPB_102542_KBO_,barbiji01,102542,,1941,9,15,Barbieri,Jim,Jim Barbieri,155,154,155,67,L,R
MLB_bardebr01_NPB_105914_KBO_,bardebr01,105914,,1981,4,2,Barden,Brian,Brian Barden,190,198,190,71,R,R
MLB_barfije01_NPB_104168_KBO_,barfije01,104168,,1959,10,29,Barfield,Jesse,Jesse Barfield,200,201,200,73,R,R
MLB_barnebr02_NPB__KBO_50730,barnebr02,,50730,1986,5,15,Barnes,Brandon,Brandon Barnes,210,210,209,74,R,R
MLB_barnech01_NPB__KBO_52528,barnech01,,52528,1995,10,1,Barnes,Charlie,Charlie Barnes,190,190,201,74,L,L
MLB_barnela01_NPB_105187_KBO_,barnela01,105187,,1974,7,23,Barnes,Larry,Larry Barnes,195,194,195,73,L,L
MLB_barneto01_NPB_105768_KBO_,barneto01,105768,,1983,11,9,Barnette,Tony,Tony Barnette,190,190,190,73,R,R
MLB_barrija01_NPB__KBO_54720,barrija01,,54720,1996,7,18,Barria,Jaime,Jaime Barria,210,210,209,73,R,R
MLB_barryje01_NPB_104777_KBO_,barryje01,104777,,1969,9,22,Barry,Jeff,Jeff Barry,190,190,190,73,B,R
MLB_bassan01_NPB_106392_KBO_,bassan01,106392,,1987,11,1,Bass,Anthony,Anthony Bass,205,198,205,74,R,R
MLB_bassbr01_NPB__KBO_62730,bassbr01,,62730,1982,1,6,Bass,Brian,Brian Bass,215,215,209,74,R,R
MLB_bassra01_NPB_103379_KBO_,bassra01,103379,,1954,3,13,Bass,Randy,Randy Bass,210,209,210,73,L,R
MLB_batchri01_NPB_104675_KBO_,batchri01,104675,,1967,4,8,Batchelor,Rich,Rich Batchelor,195,194,195,73,R,R
MLB_bathebi01_NPB_104028_KBO_,bathebi01,104028,,1960,10,14,Bathe,Bill,Bill Bathe,200,201,200,74,R,R
MLB_batisto01_NPB_105270_KBO_,batisto01,105270,,1973,12,9,Batista,Tony,Tony Batista,180,181,180,72,R,R
MLB_battlho01_NPB_104796_KBO_,battlho01,104796,,1972,3,25,Battle,Howard,Howard Battle,210,209,210,72,R,R
MLB_bauerri01_NPB__KBO_79199,bauerri01,,79199,1977,1,10,Bauer,Rick,Rick Bauer,215,215,231,78,R,R
MLB_bauertr01_NPB_33235157_KBO_,bauertr01,33235157,,1991,1,17,Bauer,Trevor,Trevor Bauer,205,203,205,73,R,R
MLB_baumami01_NPB_93795150_KBO_,baumami01,93795150,,1995,9,10,Baumann,Mike,Mike Baumann,235,238,235,76,R,R
MLB_baumeji01_NPB_102035_KBO_,baumeji01,102035,,1931,1,29,Baumer,Jim,Jim Baumer,185,185,185,74,R,R
MLB_bautide01_NPB__KBO_61727,bautide01,,61727,1980,8,23,Bautista,Denny,Denny Bautista,190,190,190,77,R,R
MLB_baylijo01_NPB_105665_KBO_,baylijo01,105665,,1980,8,13,Bayliss,Jonah,Jonah Bayliss,200,201,200,73,R,R
MLB_beanbi01_NPB_104111_KBO_,beanbi01,104111,,1964,5,11,Bean,Bill,Bill Bean,185,185,185,72,L,L
MLB_beaslje01_NPB_3905157_KBO_,beaslje01,3905157,,1995,11,20,Beasley,Jeremy,Jeremy Beasley,235,225,235,74,R,R
MLB_beenean01_NPB_103528_KBO_,beenean01,103528,,1956,10,13,Beene,Andy,Andy Beene,205,205,205,75,R,R
MLB_beirnke01_NPB_105098_KBO_,beirnke01,105098,,1974,1,1,Beirne,Kevin,Kevin Beirne,210,209,210,76,L,R
MLB_bellch02_NPB__KBO_69748,bellch02,,69748,1989,2,28,Bell,Chad,Chad Bell,200,200,198,75,R,L
MLB_belljo01_NPB__KBO_64154,belljo01,,64154,1986,11,13,Bell,Josh,Josh Bell,230,230,229,74,B,R
MLB_belowdu01_NPB_106348_KBO_62688,belowdu01,106348,62688,1985,11,15,Below,Duane,Duane Below,210,220,220,75,L,L
MLB_beltrri01_NPB_104985_KBO_,beltrri01,104985,,1969,11,13,Beltran,Rigo,Rigo Beltran,185,185,185,71,L,L
MLB_benjawe01_NPB__KBO_52043,benjawe01,,52043,1993,7,26,Benjamin,Wes,Wes Benjamin,210,210,209,74,R,L
MLB_bennesh01_NPB__KBO_71220,bennesh01,,71220,1972,4,10,Bennett,Shayne,Shayne Bennett,200,200,212,77,R,R
MLB_bergebr02_NPB_106065_KBO_,bergebr02,106065,,1985,9,25,Bergesen,Brad,Brad Bergesen,210,203,210,74,L,R
MLB_bergmse01_NPB_104889_KBO_,bergmse01,104889,,1970,4,11,Bergman,Sean,Sean Bergman,205,205,205,76,R,R
MLB_bernaro01_NPB__KBO_67650,bernaro01,,67650,1984,6,12,Bernadina,Roger,Roger Bernadina,210,210,209,74,L,L
MLB_bernato01_NPB_103763_KBO_,bernato01,103763,,1956,8,24,Bernazard,Tony,Tony Bernazard,150,150,150,69,B,R
MLB_berroge01_NPB__KBO_72543,berroge01,,72543,1965,3,18,Berroa,Geronimo,Geronimo Berroa,165,165,209,72,R,R
MLB_bertore01_NPB_102110_KBO_,bertore01,102110,,1935,1,8,Bertoia,Reno,Reno Bertoia,185,185,185,71,R,R
MLB_betanra01_NPB_104818_KBO_,betanra01,104818,,1975,4,29,Betancourt,Rafael,Rafael Betancourt,215,216,215,74,R,R
MLB_betanyu01_NPB_106150_KBO_,betanyu01,106150,,1982,1,31,Betancourt,Yuniesky,Yuniesky Betancourt,205,205,205,70,R,R
MLB_bethach01_NPB__KBO_69950,bethach01,,69950,1991,9,2,Bethancourt,Christian,Christian Bethancourt,205,205,216,75,R,R
MLB_beverja01_NPB_105097_KBO_,beverja01,105097,,1973,11,27,Beverlin,Jason,Jason Beverlin,220,220,220,77,L,R
MLB_biddlje01_NPB_107075_KBO_,biddlje01,107075,,1991,10,22,Biddle,Jesse,Jesse Biddle,220,218,220,77,L,L
MLB_bigbila01_NPB_105559_KBO_,bigbila01,105559,,1977,11,4,Bigbie,Larry,Larry Bigbie,190,190,190,76,L,R
MLB_birdky01_NPB_107029_KBO_,birdky01,107029,,1993,4,12,Bird,Kyle,Kyle Bird,220,218,220,75,L,L
MLB_birkbmi01_NPB_104315_KBO_,birkbmi01,104315,,1961,3,10,Birkbeck,Mike,Mike Birkbeck,190,190,190,73,R,R
MLB_birtsti01_NPB_104027_KBO_,birtsti01,104027,,1960,9,5,Birtsas,Tim,Tim Birtsas,240,240,240,79,L,L
MLB_blacktr01_NPB_106218_KBO_,blacktr01,106218,,1982,11,4,Blackley,Travis,Travis Blackley,190,190,190,75,L,L
MLB_blancto01_NPB_105666_KBO_,blancto01,105666,,1981,11,10,Blanco,Tony,Tony Blanco,200,225,200,74,R,R
MLB_blankma01_NPB__KBO_75653,blankma01,,75653,1976,4,5,Blank,Matt,Matt Blank,200,200,187,74,L,L
MLB_blashja01_NPB_106729_KBO_,blashja01,106729,,1989,7,4,Blash,Jabari,Jabari Blash,235,234,235,77,R,R
MLB_blasido01_NPB_102331_KBO_,blasido01,102331,,1932,3,16,Blasingame,Don,Don Blasingame,160,161,160,70,L,R
MLB_blossgr01_NPB_104692_KBO_,blossgr01,104692,,1971,6,26,Blosser,Greg,Greg Blosser,200,201,200,75,L,L
MLB_blowemi01_NPB_104670_KBO_,blowemi01,104670,,1965,4,24,Blowers,Mike,Mike Blowers,190,190,190,74,R,R
MLB_bocachi01_NPB_105548_KBO_,bocachi01,105548,,1976,3,4,Bocachica,Hiram,Hiram Bocachica,195,194,195,71,R,R
MLB_bogusbr01_NPB_106359_KBO_,bogusbr01,106359,,1984,2,18,Bogusevic,Brian,Brian Bogusevic,215,214,215,75,L,L
MLB_boiscbr01_NPB_103169_KBO_,boiscbr01,103169,,1952,12,9,Boisclair,Bruce,Bruce Boisclair,185,185,185,74,L,L
MLB_bolesca01_NPB_102269_KBO_,bolesca01,102269,,1934,10,31,Boles,Carl,Carl Boles,185,185,185,71,R,R
MLB_bolicfr01_NPB_104672_KBO_,bolicfr01,104672,,1966,6,28,Bolick,Frank,Frank Bolick,190,190,190,70,B,R
MLB_bolsimi01_NPB_106628_KBO_,bolsimi01,106628,,1988,1,29,Bolsinger,Mike,Mike Bolsinger,215,214,215,73,R,R
MLB_boltoro01_NPB_104423_KBO_,boltoro01,104423,,1968,9,23,Bolton,Rod,Rod Bolton,190,190,190,74,R,R
MLB_bongju01_NPB__KBO_77147,bongju01,,77147,1980,7,15,Bong,Jung,Jung Bong,175,175,216,75,L,L
MLB_bonilli01_NPB__KBO_68400,bonilli01,,68400,1990,6,18,Bonilla,Lisalverto,Lisalverto Bonilla,225,225,225,72,B,R
MLB_bootcch01_NPB_105784_KBO_61897,bootcch01,105784,61897,1978,10,24,Bootcheck,Chris,Chris Bootcheck,210,209,209,77,R,R
MLB_bottsja01_NPB_105574_KBO_,bottsja01,105574,,1980,7,26,Botts,Jason,Jason Botts,250,249,250,77,B,R
MLB_bourju01_NPB_106846_KBO_51144,bourju01,106846,51144,1988,5,28,Bour,Justin,Justin Bour,270,269,270,76,L,R
MLB_bowdemi01_NPB_106158_KBO_66226,bowdemi01,106158,66226,1986,9,9,Bowden,Michael,Michael Bowden,215,216,223,75,R,R
MLB_bowerbr01_NPB__KBO_99323,bowerbr01,,99323,1971,5,2,Bowers,Brent,Brent Bowers,200,200,200,75,L,R
MLB_bowerce01_NPB_105199_KBO_77726,bowerce01,105199,77726,1978,2,10,Bowers,Cedrick,Cedrick Bowers,220,220,209,74,B,L
MLB_bowersh01_NPB_104896_KBO_73322,bowersh01,104896,73322,1971,7,27,Bowers,Shane,Shane Bowers,215,216,220,76,R,R
MLB_bowkejo01_NPB_105941_KBO_,bowkejo01,105941,,1983,7,8,Bowker,John,John Bowker,205,190,205,73,L,L
MLB_boyerbl01_NPB_106107_KBO_,boyerbl01,106107,,1981,7,11,Boyer,Blaine,Blaine Boyer,235,225,235,75,R,R
MLB_boyercl02_NPB_102703_KBO_,boyercl02,102703,,1937,2,9,Boyer,Clete,Clete Boyer,165,165,165,72,R,R
MLB_bradfbu01_NPB_102998_KBO_,bradfbu01,102998,,1944,7,25,Bradford,Buddy,Buddy Bradford,170,170,170,71,R,R
MLB_bradlph01_NPB_104022_KBO_,bradlph01,104022,,1959,3,11,Bradley,Phil,Phil Bradley,185,185,185,72,R,R
MLB_bradydo01_NPB__KBO_98506,bradydo01,,98506,1969,11,23,Brady,Doug,Doug Brady,165,165,165,71,B,R
MLB_bragggl01_NPB_104176_KBO_,bragggl01,104176,,1962,10,17,Braggs,Glenn,Glenn Braggs,210,209,210,75,R,R
MLB_brantma01_NPB_103460_KBO_,brantma01,103460,,1955,9,17,Brant,Marshall,Marshall Brant,185,185,185,77,R,R
MLB_brantmi01_NPB_104174_KBO_,brantmi01,104174,,1961,6,17,Brantley,Mickey,Mickey Brantley,180,181,180,70,R,R
MLB_brasiry01_NPB_106486_KBO_,brasiry01,106486,,1987,8,26,Brasier,Ryan,Ryan Brasier,227,225,227,72,R,R
MLB_brazecr01_NPB_105572_KBO_,brazecr01,105572,,1980,5,10,Brazell,Craig,Craig Brazell,210,209,210,75,L,R
MLB_bredebr01_NPB_104693_KBO_,bredebr01,104693,,1971,9,13,Brede,Brent,Brent Brede,190,190,190,76,L,L
MLB_breedha01_NPB_102947_KBO_,breedha01,102947,,1944,6,28,Breeden,Hal,Hal Breeden,200,201,200,74,R,L
MLB_brewero01_NPB_104258_KBO_,brewero01,104258,,1966,2,24,Brewer,Rod,Rod Brewer,210,209,210,75,L,L
MLB_breweto02_NPB_103619_KBO_,breweto02,103619,,1957,11,25,Brewer,Tony,Tony Brewer,190,190,190,71,R,R
MLB_briggda01_NPB_103309_KBO_,briggda01,103309,,1952,11,18,Briggs,Dan,Dan Briggs,180,181,180,72,L,L
